tweet_id	tweet
919	"@SouthwestAir @CallMeStanley7 And bring back the ""Agent will call you back..."" feature. Why was that ever discontinued???"
920	@SouthwestAir THANK YOU. I left my iPad on a plane, filled out a lost and found form. Yall found it and shipped it back. Thank you #flySW
921	@SouthwestAir hi, can you please tell me why today's flights from Chicago to DIA were Cancelled Flightled? Thanks!
922	@SouthwestAir any particular reason it's 20+ minutes and counting to speak to a human being?
923	@SouthwestAir standing in Las Vegas and our flight says on time, but reps are telling us that all flights to Denver are Cancelled Flightled. HELP
924	@SouthwestAir and @USAirways have Cancelled Flightled flights after 525 pm today due to winter storm. Travelers urged to contact carrier for info.
925	@SouthwestAir is there any estimate on when the holding for you online will end? I'm at an hour and forty minutes now. I need to rebook!!!
926	@SouthwestAir sitting in Baltimore. Finish taxi and approved to takeoff. Oops, not enough fuel. #Fail #45minflight #been3hours
927	@SouthwestAir Sent your way, thanks for the help.
928	@SouthwestAir Any chance there's a few seats open from DEN to DAL this afternoon?
929	@SouthwestAir the wait for the bags is longer than the actual flight.
930	@SouthwestAir Sure was,  with @Delta  looks like I'll make my birthday celebration after all.
931	@SouthwestAir   Where the heck are the bags for Chicago 408. It has been an hour
932	@SouthwestAir departing MDW it's cold 26F, windy with snow on the ground for sunny and 70F las vegas  @LASairport http://t.co/2IR7ynMBdU
933	"@SouthwestAir can u follow so I can DM a confirmation number I need confirmed to Cancelled Flight?
I will call to confirm Monday for refund"
934	@SouthwestAir no. Told to call cust service on monday
935	@SouthwestAir why are the ticketing lines in Las Vegas so unorganized??  Mass craziness. Half of the ticketing stations unmanned.
936	@SouthwestAir I actually could use a slight tweak to my return - not leaving here now til Monday -any way I can skip calling for that?
937	@SouthwestAir fl 4158 Cancelled Flightled from Dallas to Austin. No one answering 800#.  Need help.
938	@SouthwestAir been on hold for 30 min trying to rebook my flight you Cancelled Flightled. Help?!
939	@southwestair y'all just Cancelled Flightled the flight i rebooked after 1st was Cancelled Flightled. help? I need to be in nyc. schedule more flights tomorrow!
940	@SouthwestAir microsecond too Late Flight so very very sad 😂😂😂😂😂😭😭😭😭😢😢😢😢
941	@SouthwestAir my wife is trying to get a group of clients to their destination and just got disconnected after2 hours holding. Help.
942	@SouthwestAir could u put one here in Baltimore? http://t.co/vLCI2KV1IP
943	"@SouthwestAir very confusing to receive ""your trip is around the corner!"" email when I already Cancelled Flightled the flight"
944	@SouthwestAir y'all are fast we already have our 5 winners! Congrats!!
945	@SouthwestAir have five people shown up yet
946	@SouthwestAir Left my computer on the plane. Two weeks Late Flightr they found it and sent it to me. #greatservice.  #happy #customer
947	@SouthwestAir fortunately didn't have to. The flight took off on time.
948	@SouthwestAir  placed on hold for total of two hours today after flight was Cancelled Flightled. Online option not available. What to do?
949	@SouthwestAir no thanks
950	@SouthwestAir I've been on hold for the last 2 hours - no progress #pleasehelp #stranded #whenitsnowsitpours #tgcyaLate Flightr
951	@SouthwestAir That's an awesome library.
952	@SouthwestAir, answered right away for a new res, but can't rebook the people that were supposed to leave today? Worst customer service.
953	@SouthwestAir horrible flight!
954	@SouthwestAir flight 3899 HOU to MDW aboard a Boeing 73, boarded for an on-time 2PM departure. #WheelsUp #fb
955	@SouthwestAir @ LAX is almost a mess. For some reason the express bag drop is slower than the full service line. http://t.co/ORY89eEGek
956	@SouthwestAir Any way that I can get a receipt for a Cancelled Flightled portion of a roundtrip flight? Used the flight voucher just need receipt.
957	@SouthwestAir Can I do the same thing as changing a ticket by Cancelled Flighting my current ticket &amp; buying a replacement online?
958	@SouthwestAir How to I rebook on-line when it keeps telling me that it's a reserv number for a past date (this morning)? Holding for 2hrs.
959	@SouthwestAir Been on hold over 90 minutes. You can fly, but not answer the phone?
960	@SouthwestAir thanks so much just had to make a Cancelled Flightlation! I've sent u the info.
961	@SouthwestAir thanks. What's your opinion on chances of getting in okay tomorrow?
962	@SouthwestAir I fly back to Omaha for my grandmothers funeral, you Cancelled Flight my return flight and dont bother to notify me. Thanks a lot.
963	@SouthwestAir you just Cancelled Flightled my flight home so you better get me a private jet or something. I need to get home now
964	@SouthwestAir Since when did it become ok for a passenger to save 3 rows of seats for people with a Late Flightr boarding position?how rude!
965	@SouthwestAir can you provide direct assistance? My colleague and I cannot re-book b/c the ticket was booked via a corporate account. #help
966	@SouthwestAir flying back to Denver tomorrow. Should I rebook?
967	@SouthwestAir flight just Cancelled Flighted. Can you help me rebook?
968	@SouthwestAir can you follow me so I can send the DM?
969	@SouthwestAir I never got my flight confirmation. I've been on hold for an hour and I can't get info online. What am I to do?
970	@SouthwestAir follow for a DM please. Need to confirm a Cancelled Flighted reservation
971	@SouthwestAir He is going to file a formal complaint, this should have never happened. Please direct us to the right department.
972	@SouthwestAir I am trying to change a ticket for travel on Monday that cannot be changed online. Anyway faster than waiting on hold? #anhour
973	@SouthwestAir have a prompt for consumers for prompt for customer service instead of having customers on hold for 1.5 hrs
974	@SouthwestAir 😅 you won't let me change my reservation online so now I'm just wasting my time. http://t.co/mHA3xXaeD5
975	@SouthwestAir hire more customer service agents. And hour and a half is too long to hold
976	@SouthwestAir DM sent. Thanks for the help!
977	@SouthwestAir, been on hold for an over an hour now - when can we expect some customer service? #disappointed
978	@SouthwestAir I'm upset because we were lied to. Was told ice on runway, but EVERY other carrier was able to fly. Airport confirmed no ice!
979	@SouthwestAir @bgr1061 luv SWA myself and my employees use you always!!
980	@SouthwestAir What do you call that??!!
981	@SouthwestAir now flight is book and I have to fly standby if they will allow me to check in before the flight takes off
982	@SouthwestAir My husband is responding to him and he insist to remove him from the seat. BTW signs are in both English and Spanish.
983	@SouthwestAir  the agents werenot helpful told me I would have to pay 2chng even though I Tld them going2 bwi whch is part of trvl advsry
984	@SouthwestAir can you follow and we'll proceed?
985	@SouthwestAir because according to the flight attendant my husband doesn't talk english, when the fact is that he understand and talks it
986	@SouthwestAir Bad enough that there is no seat assigned he's  seating at an exit seat and a male flight attendant removes him from there
987	@SouthwestAir there's a current Cancelled Flightlation in Indianapolis, my girlfriend is stranded. Any ideas, or help you can provide?
988	@SouthwestAir My husband a first time flyer with you has had the worst experience on board a aircraft just a few minutes ago.
989	@SouthwestAir thx - i managed to figure it out by trying diff confirmation #s as i booked. just annoying it's not readily available!
990	@SouthwestAir 2nd leg of trip Cancelled Flightled. Been on hold 1.5 hrs. Will we lose our $ if we don't speak to someone before first flight leaves?
991	@SouthwestAir I've been on hold almost an hour! I LUV y'all but #ImJustSaying 😔😔😔 http://t.co/t6fYyBHjhL
992	@SouthwestAir I love you guys, but even Comcast has a better phone help system. A simple callback system would fix most of the problem...
993	@SouthwestAir is really gonna hear my mouth about this bag situation.
994	@SouthwestAir you guys need better communication to your customers. This is rude and unprofessional.
995	@SouthwestAir I wrote to your customer support on Monday re: a Cancelled Flighted flight but haven't heard back. Any idea what's up? Thanks.
996	@SouthwestAir any official word whether flight 3403 from BWI to Manchester is Cancelled Flightled? I've got an 8hr drive in snow if it is 😢
997	.@SouthwestAir received an error online and have been on hold for over 1.5 hours. Completely unacceptable.
998	@SouthwestAir FREE Cable Out of this World Technology and a mans dream come true... FREE and PORTABLE???!!! http://t.co/Qw1til96YA
999	@SouthwestAir is the best. Case and point. https://t.co/ucVnilMb4x @ryand2285 #HappyBirthday
1000	@SouthwestAir Incredible view! I had a smooth flight both ways even tho there was turbulence. Your pilots ROCK! http://t.co/3nsUSfSBPv
1001	@SouthwestAir k thanks :)
1002	@SouthwestAir  when you take my money and do not provide a service makes for a profitable venture for your company. #IsItTheGaryKellyWay?
1003	@SouthwestAir when does today's scavenger hunt start? I'm trying to help my little brother win! #DestinationDragons
1004	@SouthwestAir it's never too Late Flight to do the right thing
1005	@SouthwestAir same here. Would appreciate a follow so I can DM my info to figure out what I am supposed to do.
1006	@SouthwestAir trying to get anyone on phone. Flt Cancelled Flighted. Please get me to Denver.
1007	@SouthwestAir I DM'd you
1008	@SouthwestAir trying to rebook flight. On hold for 23 mins before disconnected and now almost 40 mins? Unbelievable. http://t.co/0BJNz4EIX5
1009	@SouthwestAir You guys are just being disrespectful at this point... learned my lesson about this airline
1010	@SouthwestAir been on hold for 20 mins to Cancelled Flight my reservation. Can you assist?
1011	@SouthwestAir Pls help. On hold 4 long time now. Travelling 4 business and flight 2 ORF from MCI was Cancelled Flightled.  Need to get out there ASAP.
1012	@SouthwestAir greetings
1013	@SouthwestAir Thank u Thank u Thank u for coming through for us! I sincerely didn't think it would happen. &lt;3 #SWA #THANKYOU
1014	@SouthwestAir On hold over 2 hrs and got cutoff !Cancelled Flightled my flight, now can't get to booked cruise in Florida! Terrible customer service!
1015	@SouthwestAir I've been on hold for over an hour and counting…just need a simple name change http://t.co/5Siczx1oez
1016	@SouthwestAir LOST Kay Chapman Designs art-luggage for important show. Won't help locate it. Terrible customer service.
1017	@SouthwestAir been on hold for over an hour to speak to a customer service rep. What the heck?? #Southwest #customerservice
1018	@SouthwestAir are any flights leaving DC today? Flight was Cancelled Flightled, been on hold for over an hour.
1019	@SouthwestAir - you can do better than having someone on hold for over an hr http://t.co/FxNv618B1A
1020	@SouthwestAir We have been waiting for almost 3 hours trying to rebook flights. PLEASE help us get through to someone.
1021	@SouthwestAir flight 3970, bna-rdu had the most excellent crew today
1022	@SouthwestAir- I called @united and they solved the flight Cancelled Flightlation issue in 15minutes. May be ask them how to do it? #getmorehands
1023	@SouthwestAir Never felt better taken care of! Indian aunties are the gold standard. Thanks Aruna! http://t.co/aypyaDUY6a
1024	@SouthwestAir I'm stuck in Fort Lauderdale.
1025	@SouthwestAir 2 hours on hold trying to reschedule Cancelled Flightled flight. Hold music stopped, but no one's answering. How can I reach a rep?
1026	@SouthwestAir I thought you guys were the best airline...I've been on hold for an hour!
1027	@SouthwestAir @SouthwestOliver that's a great FA right there.
1028	@SouthwestAir DM sent.  Thank you.
1029	@SouthwestAir Had to pay a $25 fare difference on a change but can't seem to find the receipt for it. How can I get a copy for reimbursement
1030	@SouthwestAir can't speak with customer service for 2hours, still on hold! Do you guys work?#nogood
1031	@SouthwestAir Seriously, is the reason for all the Cancelled Flightled flights and long phone wait times that you guys are tremendously understaffed?
1032	@SouthwestAir VERY frustrated. Saw seats avail. online for pref alt. flight, unable to book online, lost those seats during &gt;2 hr phone hold
1033	@southwestair @cspkcats let us know if we can help
1034	@SouthwestAir would love Tix for Velour show-entered every contest and still haven't won :(
1035	@SouthwestAir On hold waiting to make special accommodations for my mom who is traveling 1 hour and 24 minutes on hold.  Unacceptable!
1036	@SouthwestAir  @TheEllenShow @Imaginedragons  @kdepetro313 .what a great first night. #DestinationDragons http://t.co/N3LrFo4UaY
1037	@SouthwestAir finally through thx
1038	@SouthwestAir this is ridiculous. It's been 2 hours on hold to rebook Cancelled Flightled flight.
1039	@SouthwestAir - Hi Janet in customer service. I'm calling you back and have been sitting in que for 40 mins! Plz pick it up!!! #frustrated
1040	@SouthwestAir I thank you for the reply but too complicated to DM, really would like to talk to a cust rep. What is going on there?
1041	@SouthwestAir Can't DM you because you don't follow me.
1042	@SouthwestAir Yes. I figured an hour was a long enough time to hold before giving up. Can somebody call me?
1043	@SouthwestAir - been on hold forever. My first flight was Cancelled Flightled but my 2nd flight is still on time - HELP!
1044	@SouthwestAir hello #SouthwestAir I'm  happy to be flying with you this morning DAL-MDW #4053 looking forward to a comfortable fight
1045	@SouthwestAir is anyone answering phones to rebook Cancelled Flightled flights?
1046	@southwestair your attendants at the ATL airport are awesome! Very helpful with all the Cancelled Flightlations this morning.
1047	@SouthwestAir customer svc worse than the #WinterWeather !  Flight Cancelled Flighted, website malfunction, on hold for &gt;1:34. http://t.co/PgwUkrpMOx
1048	@SouthwestAir flt 3867 crew  #OrangeCounty to #Denver is The #BEST! Weather delay but pilots just invited the kids to see the cockpit! #luv
1049	@SouthwestAir I will never choose @USAirways over you again! #getmeoffthisbird
1050	@SouthwestAir had an amazing experience with your staff at DIA last night. I was blown away by their hospitality with my wife on crutches
1051	@SouthwestAir been on hold now for 1 hour 20 minutes with cust service. Can you help?
1052	@SouthwestAir too long to wait for bags when they could have been on the next flight out. The party of 4 could have waited in Albany
1053	@SouthwestAir where are our pilots? Plane is here flight says it's still on time, but we should of been off the ground 15 minutes ago.
1054	@SouthwestAir Had a great trip this past week to Vegas for work; and had this pic over the Southwest on Southwest! http://t.co/a3YCFlaLxV
1055	@SouthwestAir - I get that weather delays are not in your hands, but is there nothing else you can offer for the massive inconvenience?
1056	@SouthwestAir answered. My options are a refund or a resched for Monday (I'd miss work). So I'm paying hundreds for a @USAirways flight tmw.
1057	@SouthwestAir on hold for over an hour twice?  Terrible.
1058	@SouthwestAir my flight is Cancelled Flightled due to weather. What next ?
1059	@SouthwestAir crazy hold times today. Over an hour now. Help?
1060	@SouthwestAir  been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? @SouthwestAir  #BNA
1061	@SouthwestAir - STL-BOS flight today was Cancelled Flightled. Online resched form gives an error. On hold for past 90 min. HELP! #terribleservice
1062	@SouthwestAir How can we get refund instead of credit for flight that you Cancelled Flightled? We couldn't switch to a flight tomorrow.
1063	@SouthwestAir been on hold  for 2 1/2 hrs. Can't get 2 airport 4 flight icy country backroads! Help pls? Can a human answer? #BNA
1064	@SouthwestAir Been on hold for over an hour - any chance someone can help me on here?
1065	@SouthwestAir so u Cancelled Flight our flight to PHX bc of SDF weather but flights 2 the NE from SDF are still going on?! WTF? http://t.co/NGG3N0wIaR
1066	@SouthwestAir Show Jacksonville some 💝too!  We want #3ticketsforJax!
1067	@SouthwestAir Cancelled Flightled my flight without explanation and won't pick up the phone...25 minutes and counting.   #customerservice @olive201
1068	@SouthwestAir Plz consider customers you're losing to #AA for 🚫 the KC ↔️ OKC directs. #okcdirects #OKC #MCI #flights #okcprofessionals
1069	@SouthwestAir so glad u guys do business w/ more class than UR competitors @SpiritAirlines 😏
1070	@SouthwestAir Thanks 4 the great service, staff, letting me change my flight 5 times for free! PVD to the skies for me always on SWA!
1071	@SouthwestAir my wife has now been on hold for 90 minutes....I get weather is bad, but this is insane. #customerservice #customerloyalty
1072	@SouthwestAir I've been on hold for 2 hours!  When will you answer??
1073	@SouthwestAir - i needed refund on my Cancelled Flightled flights this morning and had been on hold for more than an hour X 3. what to do?
1074	@SouthwestAir thanks for the Cancelled Flightation today. Only airline that's Cancelled Flighted. Lost a customer today.
1075	@southwestair Cancelled Flightling flights due to winter weather is totally understandable, but it would sure be nice if you would answer your phones.
1076	@SouthwestAir Can I book a flight on my own and get reimbursed by you?
1077	@SouthwestAir, I've been on hold for 3 hrs. now, waiting to talk to someone with a pulse to get my Cancelled Flighted flight rescheduled. Is this SOP?
1078	@SouthwestAir been on hold to rebook a flight to CMH for 1.5 hrs. Your rebook website is crashed.
1079	@SouthwestAir been on hold so long to rebook my Cancelled Flightled flight I had enough time to rebook with @USAirways instead! Lots of room there!
1080	@SouthwestAir Are we sure flights will not be Cancelled Flighted after 1200 I am trying to make plans in STL
1081	@SouthwestAir great flight! And great view! http://t.co/auFM4xdaj2
1082	@SouthwestAir Have been on hold to reschedule a flight for 1.5 hours! Please help! Phone will be out of batteries soon.
1083	@SouthwestAir 40 minutes still haven't talked to one person #shocking phone is gonna died before I talk to anyone http://t.co/iWoiGRLHXb
1084	@SouthwestAir Flight 4315 (N231WN) taxis at @FlyTPA prior to flight to @Fly_Nashville http://t.co/IDRa8keNoH
1085	@SouthwestAir  at fort launder dale and the gate agent can't switch flights to an earlier flight but we can on our phone...ridiculous
1086	@SouthwestAir so why is every single flight out of @PortColumbusCMH Cancelled Flightled for only your airline?
1087	@SouthwestAir Cancelled Flightled my flight won't refund me and told me 2 call customer service n been holding for 30 minutes still waitin #BadService
1088	@SouthwestAir I'm going to need you to answer your phones. Being on hold for an hour isn't okay.
1089	@SouthwestAir almost an hour on hold for swa is inexcusable #hiremorepeople
1090	@SouthwestAir is my favorite airline!  I can't wait to book my flight to New Orleans for my trip in April!! :) :)
1091	@SouthwestAir Suggestions: tell customers approximate wait times when they are on hold (50 min now...) and allow them to Cancelled Flight online!
1092	@SouthwestAir Thanks for not telling us our flight was Cancelled Flightled, not helping us in anyway and ruining my birthday. #worstcustomerservice
1093	@SouthwestAir how is tkt in the A grp for a cxld flight gets stuck at the back of the Cs when your site, phone and agents took 1h to rebook
1094	@SouthwestAir loving the boarding to go to Chicago #KeepItMovin'
1095	@SouthwestAir flt 3260 out of mht. Have fun with my kids and grandkids 10 of them!!  Jack says hi! http://t.co/BHOOiyT6ZQ
1096	@SouthwestAir jumped the gun a little Cancelled Flighting our flights? No other airline is Cancelled Flighting out of Louisville. You're ruining my vacation.
1097	@SouthwestAir apologies help. Would have been nice had supvsr. Sally in CLE offered one. Not usual gr8 southwest customer service I love
1098	@SouthwestAir On hold for two hours and it timed-out on me. Great system you got there.
1099	@SouthwestAir rocks - @AmericanAir horror
1100	@SouthwestAir Any plans to implement a call-back system on your reFlight Booking Problems line? Been on hold for over an hour now...
1101	@SouthwestAir There's nothing I love more than being on hold for over an hour http://t.co/LIQWoblFbT
1102	@SouthwestAir @Imaginedragons #DestinationDragons Scavenger Hunt rules: http://t.co/vHgkiTzSaw
1103	@SouthwestAir app error - says click here, can't click not hyperlinked http://t.co/IH5w9nfKz2
1104	@SouthwestAir I need your help but no one will pick up the phone.
1105	@SouthwestAir Anyone answering phone this morning at 800IFLYSWA? On hold 51 minutes and counting...
1106	@SouthwestAir we are trying to go as far away from King'sCollegeLondon as possible for charity today. Would you help us ? #jailbreak #RAG
1107	@SouthwestAir were you handing out tickets while I was sleep ?
1108	@SouthwestAir DAL is due for sleet Sun. eve-didn't see it listed for cities that can re-book?  Fly to DCA at 8:10
1109	@SouthwestAir had a great LA flight with Clarence and Frank! Those 2 guys are a hoot! 😜😂 thanks
1110	@SouthwestAir why did I not receive drink coupons with 65,000 points? But all my friends did?
1111	@SouthwestAir absolutely required? Are the flights going to be 100% Cancelled Flighted?
1112	@SouthwestAir I have a flight on Sunday the 22nd to Columbus from Denver. I just got a travel alert on my southwest app. Is the rescheduling
1113	@SouthwestAir Do you have childrens rates for flights?
1114	@SouthwestAir how often are airplane seats/tray tables cleaned and sanitized? rather have air purifier and clean seats than #wifi 😷😱
1115	@SouthwestAir I lost my luggage. My birthday wish is to find my luggage.
1116	@SouthwestAir  If you'd love to see more girls get inspired about becoming pilots, RT our free Albuquerque event. http://t.co/rfXlV1kGDh
1117	@SouthwestAir at troubadour with @Imaginedragons .#DestinationDragons http://t.co/rKlQXXaWhc
1118	@SouthwestAir Hey there, can you follow us so we can DM you a question :) 😁
1119	@SouthwestAir got a text my flight was Cancelled Flightled! Now what do I do :/?? Help please!!!
1120	@SouthwestAir Been sitting outside our gate for 30 mins at LGA. Why no move to another gate? We'e baking on this plane!?! flight #3415
1121	@southwestair Grand total from landing to getting bag: one hour. That's very sad.
1122	@southwestair Your staff was really kind about the flight delay. Luggage? Not at all. Very disappointing.
1123	@SouthwestAir Hey southwest! I wanna go to see @Imaginedragons ! You guys are a lot better then jet blue.
1124	@southwestair Landed an hour Late Flight from IND to DEN, and 40+ min Late Flightr, our bags are not here. Not cool.
1125	@SouthwestAir Hey sourhwest can you send me to Atlanta to see @Imaginedragons ? I will fly southwest forever. U guys are the best airline!
1126	@SouthwestAir Horrible experience ever with airline..Have to reconsider any future flights. Customer service ... http://t.co/EczHcmM5vi
1127	@SouthwestAir Salted or honey roasted? I vote to bring back the salted peanuts. I dread a year of the honey roasted!😖 http://t.co/RHw78ktQFO
1128	@SouthwestAir - did SWA send out customer surveys to earn $100 toward flights? Is this legit?
1129	@SouthwestAir @TifffyHuang I met my twitter friend waiting outside the Troubadour #DestinationDragons http://t.co/lf69waf5ad
1130	@SouthwestAir Do you still offer discounts on seats for children under 2? We would rather put him in a seat than in a lap!
1131	@SouthwestAir wanting a ⭐️ for the ✈️ finding the gate. No apology or exp. All good, I'm sure connecting flight leaving SAC will be chill!
1132	@SouthwestAir sucks. Passengers leaving the plane to make room luggage, checking luggage and getting back on. Delayed flights to same city.
1133	"@SouthwestAir cool the plane you said is ours that just left the terminal for a diff city? She a cold betch for ""flying the friendly skies"""
1134	@SouthwestAir it was 3472
1135	@SouthwestAir flight to San Diego is delayed per usual.. take me home!
1136	@SouthwestAir how do I find travel funds I have available to use f/ past changed flights? don't see an option in my account.
1137	"@SouthwestAir @FortuneMagazine 
great news."
1138	@SouthwestAir is making dreams come true with their #DestinationDragons scavenger hunt! You can win a chance to see Imagine Dragons! Go!
1139	@SouthwestAir my father was kind enough to offer to pay for a hotel, but I can't use this coupon if he pays from FL. no help?
1140	@SouthwestAir every other city on your nationwide sale has fabulous fares. Why nothing from Buffalo? except for 2 cities?
1141	@SouthwestAir I have a voucher w swa that expires 4/10. An extension would be a lot of luv
1142	@SouthwestAir Well plane arrived pretty much on time and it's 68 degrees on the ground in Texas. Not much to complain about.
1143	@SouthwestAir not sure why we are still here in Dallas.  Plane has been at gate for 30 min.  No update at all.  Flight 1140, poor service.
1144	"@SouthwestAir Loved one's flight ATL to IND Cancelled Flightled due to ""ice in Indy"". Sitting here in Indy, it is bone dry. Tomorrow 4-6"" of snow."
1145	@SouthwestAir All's well. I got comped with multiple other bags which just made my day! http://t.co/1AAVvoREpH
1146	@SouthwestAir thanks for the ride to Chicago. #kmdw #b738 http://t.co/6cpYPGFnD6
1147	@SouthwestAir booked the 8th.... Save me an emergency exit... Gotta stretch out
1148	@SouthwestAir I'm in line at the airport right now. Will you cover hotel fair or am I to sleep in the airport?
1149	@SouthwestAir @JasonWhitely flt 947 Emer stop in Albuquer for a heart condition, crew was awesome, pilot was Maverick on the divert.
1150	@SouthwestAir Thanks so much. Appreciate your kindness in adjusting our reservation. Even during snowstorms, I still prefer Southwest. 👍
1151	@SouthwestAir Cancelled Flightled my flight and I'm stranded in St. Louis. Not sure what to do. No other flight until tomorrow. Am I to sleep in airpt
1152	@SouthwestAir I think that flight was supposed to go to Houston as well, in case someone could check that?
1153	@SouthwestAir - stuck on the runway, again. Delayed on Wednesday. Not a good way to take care of your loyal customers.
1154	@SouthwestAir you guys held our flight #330!  Thank you!!!  About to take off from MDW now to Oakland.  Thanks
1155	@SouthwestAir first time flying with you. You've definitely won me over!
1156	@SouthwestAir we're doing our best; sitting at a gate waiting (while not being given information why we're delayed) isn't making this easy
1157	@SouthwestAir rocks! Open letter to flight attendant. http://t.co/zFrOINPSzI  &lt; my child was inspired.  Thank you.
1158	@SouthwestAir LUVed the SJC gate 23 agent this am who boarded flight 372 to DAL. Didn't get his name. He represents your brand so well.
1159	@SouthwestAir thanks for an awesome flight and connection! We were delayed but your staff and crew were purely amazing!
1160	@SouthwestAir great flight got us back on time!  Thanks
1161	@SouthwestAir -17mph winds and would do anything to be in Florida right now.. help a sister out!!
1162	@SouthwestAir @SwagglikeBean take me here
1163	@SouthwestAir my son is flying South West from NOLA-Orlando, hope to enter for him to win this contest #DestinationDragons
1164	@SouthwestAir thx for smooth landing today @fly2midway, we applauded! Now what can u do abt the weather? #takemeback http://t.co/OQZ7Wc4lLA
1165	@SouthwestAir not frustrated, just an idea! Great crew. Thanks! #happycustomer
1166	@SouthwestAir no her lunch was over by the time she got her call answered
1167	@SouthwestAir my parents flight frm STL2ATL Cancelled Flighted 2nite. When's the next one out?!
1168	@SouthwestAir well my mom called earlier and you guys had her on hold for close to an hour
1169	@SouthwestAir there's an hour wait here for reFlight Booking Problems in line at Omaha.
1170	@SouthwestAir it says I can't because my flight is in progress.
1171	@SouthwestAir can you help me with reFlight Booking Problems? My flight was Cancelled Flighted. FWHEI6
1172	@SouthwestAir alist pref doesn't do any good if direct to atl is always wifiless. Flight 1701.
1173	@SouthwestAir is that the same reliable system couldn't find my info and then said it refund my credit card ?
